0:0:0imecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
0:0:1:07.459,61,0.0000000000,0.0000000000,0.6385074258,0.0000000000,0.3198943734,0.3360623121,0.5967499018,0.0000000000,0.0000000000,0.0000000000,0.5341351628,0.3274731636,0.3360112011,0.5969768167,0.0619501434,0.0000000000,0.0220734570,0.0904192254,0.1194385290,0.1348748654,0.0897554383,0.0220419504,0.0000000000,0.1617043614,0.1572106332,0.0000000000,0.0000000000,0.0458682962,0.0428545736,0.2113195658,0.2101404667,0.1518271714,0.0444573760,0.1149475276,0.0725064203,0.0315635279,0.0339524895,0.2387291342,0.2220467925,0.0374667831,0.0356672406,0.0000000000,0.0000000000,0.5076887608,0.2587989569,0.2595986128,0.0160656385,0.1824505329,0.1757154912,0.1058832556,0.0962220654,0.0000000492,0.0000000000,0.0000000000,0.0000000000,0.3228381872,-0.1507288814,-0.0481483713,0.3860471249,-0.1507503539,-0.0571336187
0:0:1:08.461,61,0.0000000000,0.0000000000,0.6362554431,0.0000000000,0.3180280924,0.3358792663,0.5965651870,0.0000000000,0.0000000000,0.0000000000,0.5314094424,0.3255628943,0.3358294070,0.5967873335,0.0619155541,0.0000000000,0.0221403632,0.0904513076,0.1195147336,0.1350886077,0.0894603208,0.0217157360,0.0000000000,0.1612315774,0.1570655107,0.0000000000,0.0000000000,0.0459130891,0.0429121777,0.2117854357,0.2106598765,0.1515647322,0.0444821715,0.1145641729,0.0722782686,0.0314784423,0.0338626616,0.2392280400,0.2226172388,0.0374506079,0.0357166566,0.0000000000,0.0000000000,0.5044040680,0.2563653588,0.2571450770,0.0159399062,0.1823615432,0.1757639945,0.1059478447,0.0962936655,0.0000000419,0.0000000000,0.0000000000,0.0000000000,0.3212317824,-0.1497680396,-0.0476078615,0.3847332001,-0.1497894377,-0.0565815531
0:0:1:09.462,61,0.0000000000,0.0000000000,0.6365200877,0.0000000000,0.3202378154,0.3362004161,0.5960661173,0.0000000000,0.0000000000,0.0000000000,0.5315638781,0.3278346062,0.3361515403,0.5962826014,0.0619282946,0.0000000000,0.0221935567,0.0905894637,0.1196562946,0.1351204962,0.0894092545,0.0213152338,0.0000000000,0.1607145965,0.1568955630,0.0000000000,0.0000000000,0.0459608771,0.0429754555,0.2121304870,0.2110938728,0.1515326649,0.0445715263,0.1143328324,0.0721075386,0.0314682052,0.0338500403,0.2392646819,0.2227945328,0.0373370945,0.0356709920,0.0000000000,0.0000000000,0.4973294139,0.2493262887,0.2500746846,0.0158693045,0.1824407578,0.1760055274,0.1061409488,0.0964974687,0.0000000416,0.0000000000,0.0000000000,0.0000000000,0.3212777376,-0.1508162469,-0.0479522310,0.3848383427,-0.1508377790,-0.0569975041
0:0:1:10.464,61,0.0000000000,0.0000000000,0.6325427294,0.0000000000,0.3227097690,0.3366032243,0.5958508849,0.0000000000,0.0000000000,0.0000000000,0.5275004506,0.3303117752,0.3365556896,0.5960624814,0.0619751774,0.0000000000,0.0222247466,0.0907866359,0.1198692098,0.1353354901,0.0895597041,0.0208250694,0.0000000000,0.1601305008,0.1567889452,0.0000000000,0.0000000000,0.0459965058,0.0430391878,0.2123206705,0.2113866061,0.1516523212,0.0447074957,0.1142062098,0.0719758347,0.0314806439,0.0338611044,0.2392247617,0.2229587287,0.0372140333,0.0356300622,0.0000000000,0.0000000000,0.4982210100,0.2557447553,0.2563895881,0.0158459768,0.1826452315,0.1764067113,0.1063111275,0.0967427790,0.0000000263,0.0000000000,0.0000000000,0.0000000000,0.3187720776,-0.1518295854,-0.0479158387,0.3823750317,-0.1518512070,-0.0570371039
0:0:1:11.466,61,0.0000000000,0.0000000000,0.6283162832,0.0000000000,0.3249987066,0.3368739784,0.5954948068,0.0000000000,0.0000000000,0.0000000000,0.5229381323,0.3326138258,0.3368280828,0.5957022905,0.0619586743,0.0000000000,0.0221547261,0.0908982903,0.1199599802,0.1351257414,0.0896456540,0.0204124060,0.0000000000,0.1577444524,0.1563294977,0.0000000000,0.0000000000,0.0459600575,0.0430361852,0.2123126835,0.2114492357,0.1516861618,0.0447710045,0.1140521616,0.0718440562,0.0314583629,0.0338315815,0.2387765795,0.2227067500,0.0370429046,0.0355318002,0.0000000000,0.0000000000,0.4979181588,0.2567194700,0.2573376596,0.0158088766,0.1825488508,0.1765125990,0.1063475758,0.0968406871,0.0000000181,0.0000000000,0.0000000000,0.0000000000,0.3159693778,-0.1527467519,-0.0478003956,0.3797661960,-0.1527684331,-0.0570146181
0:0:1:12.467,61,0.0000000000,0.0000000000,0.6261982918,0.0000000000,0.3270554245,0.3371950090,0.5941734314,0.0000000000,0.0000000000,0.0000000000,0.5203737617,0.3347159028,0.3371503055,0.5943714976,0.0619760938,0.0000000000,0.0220840722,0.0910796747,0.1201056764,0.1350776553,0.0897932276,0.0199762769,0.0000000000,0.1551980972,0.1557628959,0.0000000000,0.0000000000,0.0459494777,0.0430613793,0.2123759240,0.2115813494,0.1517298818,0.0448816195,0.1138789430,0.0717030019,0.0314640030,0.0338312872,0.2383172214,0.2224673033,0.0368729383,0.0354393236,0.0000000000,0.0000000000,0.4939526916,0.2450157404,0.2457723916,0.0157921053,0.1825106442,0.1766903698,0.1064065024,0.0969286934,0.0000000129,0.0000000000,0.0000000000,0.0000000000,0.3143773675,-0.1536324620,-0.0478476919,0.3784362972,-0.1536541730,-0.0571589880
0:0:1:13.469,61,0.0000000000,0.0000000000,0.6230059266,0.0000000000,0.3289299011,0.3377653360,0.5931840539,0.0000000000,0.0000000000,0.0000000000,0.5170819759,0.3365922868,0.3377219439,0.5933742523,0.0619244389,0.0000000000,0.0220115148,0.0911423564,0.1201423779,0.1350584328,0.0899163261,0.0195794869,0.0000000000,0.1539720297,0.1553141475,0.0000000000,0.0000000000,0.0458944961,0.0430478454,0.2123238742,0.2116007656,0.1517279297,0.0449349098,0.1137588546,0.0716251358,0.0314538926,0.0338109024,0.2379275411,0.2222817987,0.0367713571,0.0354013629,0.0000000000,0.0000000000,0.4935089946,0.2426573038,0.2434371859,0.0157752987,0.1825527251,0.1769194007,0.1064785644,0.0970624909,0.0000000057,0.0000000000,0.0000000000,0.0000000000,0.3123512268,-0.1543921381,-0.0477884188,0.3764625490,-0.1544139385,-0.0571608618
0:0:1:15.472,61,0.0000000000,0.0000000000,0.6159207821,0.0000000000,0.3305817246,0.3388011754,0.5871462226,0.0000000000,0.0000000000,0.0000000000,0.5093435645,0.3382186890,0.3387608826,0.5873211026,0.0619293191,0.0000000000,0.0220440719,0.0913489684,0.1203924119,0.1351345181,0.0901370421,0.0188582521,0.0000000000,0.1521360427,0.1542445123,0.0000000000,0.0000000000,0.0457676761,0.0429870263,0.2127205133,0.2121758908,0.1514519751,0.0449108109,0.1134873629,0.0714643523,0.0314080715,0.0337426774,0.2372995764,0.2221390605,0.0366280675,0.0353852622,0.0000000000,0.0000000000,0.4928237796,0.2413429469,0.2421182990,0.0157168582,0.1827733964,0.1774997115,0.1067244485,0.0973730385,0.0000000050,0.0000000000,0.0000000000,0.0000000000,0.3076467812,-0.1549032331,-0.0472509116,0.3721452057,-0.1549251378,-0.0567271821
0:0:1:16.473,61,0.0000000000,0.0000000000,0.6183126569,0.0000000000,0.3320906460,0.3396256566,0.5807054043,0.0000000000,0.0000000000,0.0000000000,0.5120311975,0.3397781551,0.3395841718,0.5808764696,0.0617597327,0.0000000000,0.0220359247,0.0914068595,0.1204477176,0.1352586001,0.0902524367,0.0185208302,0.0000000000,0.1513769478,0.1536614299,0.0000000000,0.0000000000,0.0456597246,0.0429216251,0.2124378532,0.2119890153,0.1511068791,0.0448388420,0.1134619340,0.0715017021,0.0313741677,0.0336841643,0.2365169078,0.2217144966,0.0366493911,0.0354549661,0.0000000000,0.0000000000,0.4918448925,0.2407670468,0.2415453792,0.0156850461,0.1829023808,0.1777547002,0.1068725139,0.0975331590,0.0000000068,0.0000000000,0.0000000000,0.0000000000,0.3092364967,-0.1556974947,-0.0477339923,0.3735511601,-0.1557193696,-0.0572269894
0:0:1:17.475,61,0.0000000000,0.0000000000,0.6161832809,0.0000000000,0.3332840204,0.3404733539,0.5764183998,0.0000000000,0.0000000000,0.0000000000,0.5097149611,0.3409786224,0.3404317498,0.5765877962,0.0616728477,0.0000000000,0.0220910590,0.0915098712,0.1205905825,0.1353996545,0.0903328285,0.0182190277,0.0000000000,0.1509934664,0.1533486843,0.0000000000,0.0000000000,0.0455945432,0.0428922847,0.2125657350,0.2121951729,0.1508215517,0.0447906777,0.1133561879,0.0714663938,0.0313497931,0.0336340964,0.2362648696,0.2217070907,0.0366770700,0.0355285332,0.0000000000,0.0000000000,0.4912480712,0.2404201031,0.2412019670,0.0156357754,0.1832129657,0.1781765521,0.1071612611,0.0978367403,0.0000000075,0.0000000000,0.0000000000,0.0000000000,0.3078137338,-0.1561766118,-0.0476701036,0.3722364008,-0.1561985612,-0.0572134070
0:0:1:18.477,61,0.0000000000,0.0000000000,0.6145005822,0.0000000000,0.3363983035,0.3437958658,0.5623828173,0.0000000000,0.0000000000,0.0000000000,0.5079369545,0.3441434503,0.3437519372,0.5625475645,0.0614957251,0.0000000000,0.0221728161,0.0916164219,0.1207232028,0.1355670244,0.0906476527,0.0178727061,0.0000000000,0.1506004333,0.1530067772,0.0000000000,0.0000000000,0.0454870425,0.0428358726,0.2123143524,0.2120700926,0.1505325437,0.0446823463,0.1135069728,0.0716175288,0.0313576572,0.0336024836,0.2346371114,0.2212833017,0.0367555730,0.0356518440,0.0000000000,0.0000000000,0.4910207093,0.2406174392,0.2414046377,0.0156284869,0.1836696565,0.1787450016,0.1074980497,0.0982034951,0.0000000068,0.0000000000,0.0000000000,0.0000000000,0.3066749871,-0.1575698406,-0.0479297303,0.3711432219,-0.1575920284,-0.0575698614
0:0:1:19.478,61,0.0000000000,0.0000000000,0.5694729686,0.0000000000,0.3101865053,0.3413714767,0.5285200477,0.0000000000,0.0000000000,0.0000000000,0.4586453736,0.3169505596,0.3413347900,0.5286757946,0.0613458157,0.0000000000,0.0222151466,0.0916961208,0.1208513081,0.1353997886,0.0909681097,0.0175690334,0.0000000000,0.1499455720,0.1524521112,0.0000000000,0.0000000000,0.0454055555,0.0428291522,0.2119936347,0.2118158191,0.1503928751,0.0445612743,0.1135106087,0.0716775954,0.0313794203,0.0335802212,0.2338637263,0.2211488038,0.0367739685,0.0357268006,0.0000000000,0.0000000000,0.4964191616,0.2416693866,0.2424866557,0.0156276487,0.1836341918,0.1789502949,0.1075439006,0.0983628482,0.0000000061,0.0000000000,0.0000000000,0.0000000000,0.2774243951,-0.1438313425,-0.0396455750,0.3445570767,-0.1438529938,-0.0488896258
0:0:1:20.480,61,0.0000000000,0.0000000000,0.4566848576,0.0000000000,0.2557094395,0.3201676309,0.4675387144,0.0000000000,0.0000000000,0.0000000000,0.3349905312,0.2603564262,0.3201434314,0.4676925540,0.0611346997,0.0000000000,0.0222895276,0.0917824507,0.1210251004,0.1353125870,0.0914247259,0.0171371177,0.0000000000,0.1480269283,0.1518990248,0.0000000000,0.0000000000,0.0453365706,0.0428866595,0.2115329802,0.2114301026,0.1502224952,0.0443918630,0.1135127619,0.0718292296,0.0315175429,0.0336664580,0.2333880067,0.2214540690,0.0369161069,0.0359764583,0.0000000000,0.0000000000,0.4962935746,0.2058251053,0.2068521082,0.0156616103,0.1832982600,0.1790963709,0.1076904610,0.0987463892,0.0000000039,0.0000000000,0.0000000000,0.0000000000,0.2032964975,-0.1160012409,-0.0235218238,0.2771922946,-0.1160219759,-0.0318825580
0:0:1:21.482,61,0.0000000000,0.0000000000,0.3679814637,0.0000000000,0.2046868354,0.2986844778,0.4073780179,0.0000000000,0.0000000000,0.0000000000,0.2393166870,0.2076689005,0.2986700535,0.4075266719,0.0608143695,0.0000000000,0.0224966500,0.0919224992,0.1213131398,0.1355705559,0.0923240706,0.0165997390,0.0000000000,0.1457587183,0.1512414366,0.0000000000,0.0000000000,0.0452752188,0.0429889560,0.2110118270,0.2111067772,0.1499889195,0.0441250913,0.1137693152,0.0722134411,0.0317609832,0.0338440761,0.2329652607,0.2219863832,0.0372400284,0.0364309028,0.0000000000,0.0000000000,0.4971841276,0.1939563304,0.1951202750,0.0157420076,0.1829408556,0.1793308407,0.1080704331,0.0995966196,0.0000000026,0.0000000000,0.0000000000,0.0000000000,0.1455862075,-0.0915841907,-0.0133228283,0.2238758802,-0.0916036963,-0.0203912240
0:0:1:22.483,61,0.0000000000,0.0000000000,0.2804389298,0.0000000000,0.0648428127,0.2624744773,0.3337043524,0.0000000000,0.0000000000,0.0000000000,0.1448275596,0.0655140802,0.2624672949,0.3338702917,0.0605000854,0.0000000000,0.0227429327,0.0920439065,0.1216177940,0.1356958449,0.0928177014,0.0162692238,0.0000000000,0.1453291774,0.1512263566,0.0000000000,0.0000000000,0.0453613140,0.0432569683,0.2101334184,0.2105568945,0.1498626471,0.0437958501,0.1142238155,0.0727700740,0.0321154445,0.0341310911,0.2329000384,0.2250139862,0.0377394184,0.0370536968,0.0000000000,0.0000000000,0.4963332117,0.1763519198,0.1776639223,0.0158356018,0.1824771613,0.1795517951,0.1094074920,0.1022144407,0.0000000022,0.0000000000,0.0000000000,0.0000000000,0.0884338990,-0.0286980830,-0.0025352675,0.1712411642,-0.0287130810,-0.0048941732
0:0:1:23.485,61,0.0000000000,0.0359632857,0.2316728979,0.0000000000,0.0000000000,0.2241563350,0.2530897260,0.0000000000,0.0362864509,0.0000000000,0.0922779068,0.0000000000,0.2241528332,0.2532570362,0.0602264144,0.0000000000,0.0232149772,0.0921829939,0.1219786182,0.1359028816,0.0931919068,0.0158670265,0.0000000000,0.1452640891,0.1514223069,0.0000000000,0.0000000000,0.0455336943,0.0436194912,0.2089801729,0.2099718004,0.1496361941,0.0434062183,0.1152119488,0.0737980753,0.0325746536,0.0345159732,0.2328056246,0.2280393094,0.0384336077,0.0384685993,0.0000000000,0.0000000000,0.4927670062,0.1698839813,0.1712378114,0.0159379952,0.1818755865,0.1796746701,0.1144103408,0.1085505337,0.0000000031,0.0000000000,0.0000000000,0.0000000000,0.0563555062,0.0222013835,0.0012507129,0.1414865404,0.0221904963,0.0031296958
0:0:1:24.486,61,0.0000000000,0.1566987783,0.1358980238,0.0000000000,0.0000000000,0.1803224385,0.1679133922,0.0000000000,0.1572424620,0.0075709196,0.0000000000,0.0000000000,0.1803199649,0.1680658311,0.0599071980,0.0000000000,0.0248260349,0.0924624950,0.1223872304,0.1363059580,0.0936293453,0.0154053811,0.0000000000,0.1454098970,0.1517888010,0.0000000000,0.0000000000,0.0458482094,0.0441295207,0.2051241398,0.2087207437,0.1482478678,0.0429451726,0.1176148802,0.0762174949,0.0331400968,0.0349874608,0.2325697690,0.2302323729,0.0409878790,0.0422946587,0.0000000000,0.0000000000,0.4827647805,0.1663028598,0.1676546782,0.0160765275,0.1777996570,0.1792518497,0.1247662008,0.1189173609,0.0000000027,0.0000000000,0.0000000000,0.0000000000,-0.0046034930,0.0960549787,-0.0004435518,0.0826344863,0.0960506126,0.0079523660
0:0:1:25.488,61,0.0000000000,0.1980817169,0.1292027533,0.0000000000,0.0000000000,0.1481312811,0.0971095115,0.0000000000,0.1986899972,0.0146896411,0.0000000000,0.0000000000,0.1481226087,0.0972545892,0.0594938844,0.0000000000,0.0271294694,0.0926788896,0.1226834655,0.1368983984,0.0942074060,0.0150602916,0.0000000000,0.1473283917,0.1523037255,0.0000000000,0.0000000000,0.0462232307,0.0447028279,0.1982562840,0.2050065100,0.1474807560,0.0424132086,0.1259537935,0.0820591673,0.0341874920,0.0356059633,0.2320168465,0.2313325703,0.0446706749,0.0461565256,0.0000000000,0.0000000000,0.4628717303,0.1646607816,0.1660134494,0.0162714906,0.1758832633,0.1782983840,0.1352639496,0.1285504550,0.0000000030,0.0000000000,0.0000000000,0.0000000000,-0.0089073740,0.1213776618,-0.0010864825,0.0783472136,0.1213754043,0.0095463339
0:0:1:26.489,61,0.0016412014,0.2179841101,0.1160672605,0.0000000000,0.0000000000,0.1351302415,0.0424082167,0.0015841577,0.2184990942,0.0270049777,0.0000000000,0.0000000000,0.1351207644,0.0425479189,0.0591715761,0.0000000000,0.0283343717,0.0929373577,0.1230822653,0.1373230964,0.0947473869,0.0147672100,0.0000000000,0.1483182758,0.1527334303,0.0000000000,0.0000000000,0.0466879569,0.0453536734,0.1954614371,0.2029434741,0.1469004303,0.0419692732,0.1306143254,0.0850726143,0.0354500040,0.0363433361,0.2313550115,0.2319347560,0.0463148355,0.0480122007,0.0000000000,0.0000000000,0.4175640941,0.1403495371,0.1413517445,0.0164823812,0.1735915691,0.1770079136,0.1415994912,0.1354998350,0.0000000028,0.0000000000,0.0000000000,0.0000000000,-0.0163496677,0.1334914565,-0.0021954968,0.0702727661,0.1334903538,0.0094288113
0:0:1:27.491,61,0.0651705936,0.2471497953,0.1055430993,0.0000000000,0.0000000000,0.1286346465,0.0000000000,0.0651638433,0.2475945354,0.0366901681,0.0000000000,0.0000000000,0.1286249757,0.0000000000,0.0589696765,0.0000000000,0.0300359260,0.0932257473,0.1234258041,0.1378750354,0.0950419977,0.0144057190,0.0000000000,0.1574999094,0.1581611037,0.0000000000,0.0000000000,0.0475791283,0.0471994802,0.1941184700,0.2020627558,0.1453264803,0.0415770710,0.1328607798,0.0868125558,0.0366249308,0.0372173861,0.2313222587,0.2349031270,0.0479790196,0.0499013439,0.0000000000,0.0000000000,0.3846147060,0.1006347835,0.1015364081,0.0166213829,0.1723735929,0.1762773544,0.1468771100,0.1421812475,0.0000000016,0.0000000000,0.0000000000,0.0000000000,-0.0221568476,0.1512843370,-0.0033775028,0.0637382343,0.1512847841,0.0097099859
0:0:1:28.493,61,0.1249055713,0.2699702382,0.0932005346,0.0000000000,0.0000000000,0.1260190457,0.0000000000,0.1250129044,0.2702769935,0.0493588969,0.0000000000,0.0000000000,0.1260107458,0.0000000000,0.0589687191,0.0000000000,0.0310767051,0.0935436934,0.1239638850,0.1381670833,0.0953216329,0.0141003849,0.0000000000,0.1619540006,0.1605945081,0.0000000000,0.0000000000,0.0485751405,0.0489184372,0.1934364736,0.2015554905,0.1445512176,0.0413216874,0.1343179196,0.0878769308,0.0380455442,0.0384814180,0.2315301150,0.2373400033,0.0488978438,0.0508996136,0.0000000000,0.0000000000,0.3389685750,0.0488383994,0.0494490080,0.0167534500,0.1713708937,0.1756266207,0.1520656943,0.1486880630,0.0000000017,0.0000000000,0.0000000000,0.0000000000,-0.0297414958,0.1651765704,-0.0049569970,0.0561596937,0.1651782393,0.0093564624
0:0:1:29.494,61,0.1147896349,0.2595619857,0.0900467262,0.0000000000,0.0000000000,0.1248572320,0.0000000000,0.1147046387,0.2598225176,0.0510145240,0.0000000000,0.0000000000,0.1248496771,0.0000000000,0.0589600950,0.0000000000,0.0317239799,0.0937955678,0.1243877560,0.1384995133,0.0953143910,0.0137691898,0.0000000000,0.1641692072,0.1620365232,0.0000000000,0.0000000000,0.0501869880,0.0511689298,0.1930271238,0.2011557966,0.1437450945,0.0410519913,0.1361876428,0.0893330649,0.0391601436,0.0395244732,0.2316045761,0.2384541035,0.0497921482,0.0521510914,0.0684861466,0.0677841976,0.2815054655,0.0000000000,0.0000000000,0.0168854799,0.1696845740,0.1749327034,0.1572584361,0.1553136557,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.0307711866,0.1587923765,-0.0049268994,0.0543157384,0.1587935835,0.0086937286
0:0:1:30.496,61,0.1172392219,0.2686043978,0.0969419405,0.0000000000,0.0000000000,0.1244712397,0.0000000000,0.1171180904,0.2689652145,0.0450032689,0.0000000000,0.0000000000,0.1244642586,0.0000000000,0.0590034202,0.0000000000,0.0321541093,0.0941678509,0.1249575913,0.1385750324,0.0953402221,0.0135249691,0.0000000000,0.1650497466,0.1627926677,0.0000000000,0.0000000000,0.0511433259,0.0523574613,0.1928228587,0.2007804960,0.1430358589,0.0408344232,0.1370927989,0.0901011005,0.0399298593,0.0402712412,0.2316673994,0.2391794026,0.0504018627,0.0529045090,0.0687578693,0.0679368377,0.2666482031,0.0000000000,0.0000000000,0.0169712454,0.1667914689,0.1730824560,0.1592080295,0.1577370465,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.0271206181,0.1643624753,-0.0044976100,0.0584221818,0.1643640548,0.0096841091
0:0:1:31.497,61,0.1197100207,0.2671284676,0.0989051387,0.0000000000,0.0000000000,0.1263969988,0.0000000000,0.1196223050,0.2675086260,0.0444813743,0.0000000000,0.0000000000,0.1263920963,0.0000000000,0.0592828579,0.0000000000,0.0324515216,0.0963582397,0.1281379461,0.1385474801,0.0954811499,0.0132280076,0.0000000000,0.1650616229,0.1632209271,0.0000000000,0.0000000000,0.0521470793,0.0534933731,0.1930170655,0.2006906569,0.1423932314,0.0407806560,0.1376035810,0.0905676037,0.0404920653,0.0408442169,0.2316786498,0.2397066355,0.0507503189,0.0533855110,0.0712080970,0.0704265311,0.2638448477,0.0000000000,0.0000000000,0.0170075893,0.1648966223,0.1720449626,0.1599200219,0.1587017775,0.0000000019,0.0000000000,0.0000000000,0.0000000000,-0.0268100519,0.1634709984,-0.0044215680,0.0596141443,0.1634725034,0.0098268809
0:0:1:32.499,61,0.1696955264,0.2860884964,0.1059977561,0.0000000000,0.0000000000,0.1272835433,0.0000000000,0.1697036624,0.2865972519,0.0379693545,0.0000000000,0.0000000000,0.1272794455,0.0000000000,0.0596700422,0.0000000000,0.0322706811,0.1006293073,0.1320536286,0.1386719942,0.0984758586,0.0132570788,0.0000000000,0.1589369327,0.1626649350,0.0000000000,0.0000000000,0.0528679602,0.0542925037,0.1929095387,0.1996285468,0.1419163793,0.0409590863,0.1378543526,0.0906919837,0.0410748422,0.0414667279,0.2308546752,0.2394499928,0.0507702827,0.0534367077,0.0000000000,0.0000000000,0.3191974163,0.0303141139,0.0313447528,0.0171308257,0.1632364541,0.1708637178,0.1586336344,0.1567861736,0.0000000035,0.0000000000,0.0000000000,0.0000000000,-0.0228395537,0.1751184613,-0.0040406468,0.0637627169,0.1751210541,0.0112736402
0:0:1:33.501,61,0.1613530219,0.2822148204,0.1031792685,0.0000000000,0.0000000000,0.1275657266,0.0000000000,0.1614312977,0.2826765180,0.0404832810,0.0000000000,0.0000000000,0.1275621653,0.0000000000,0.0599225946,0.0000000000,0.0321260095,0.1034595817,0.1348666549,0.1387932152,0.0995325148,0.0131101348,0.0000000000,0.1523283571,0.1599859446,0.0000000000,0.0000000000,0.0534727164,0.0550013408,0.1927419156,0.1990053654,0.1414586455,0.0410785601,0.1381222308,0.0908896476,0.0415175073,0.0419337675,0.2280323207,0.2387298346,0.0507632531,0.0534637533,0.0000000000,0.0000000000,0.3331044018,0.0607077107,0.0616811216,0.0171846319,0.1616954356,0.1693455726,0.1529618353,0.1513082385,0.0000000067,0.0000000000,0.0000000000,0.0000000000,-0.0243619829,0.1727290452,-0.0042499308,0.0620931201,0.1727314591,0.0108260112
0:0:1:34.502,61,0.1492573023,0.2783865929,0.1001985520,0.0000000000,0.0000000000,0.1272651255,0.0000000000,0.1492960453,0.2788010836,0.0429973602,0.0000000000,0.0000000000,0.1272619665,0.0000000000,0.0599569976,0.0000000000,0.0318000689,0.1048278287,0.1361034811,0.1387567818,0.0998196751,0.0128750177,0.0000000000,0.1490488201,0.1587796658,0.0000000000,0.0000000000,0.0539342351,0.0556091033,0.1924668998,0.1984114796,0.1406400055,0.0411054976,0.1381149292,0.0910493508,0.0417543910,0.0421907157,0.2268587649,0.2383076698,0.0509046242,0.0536514185,0.0000000000,0.0000000000,0.3399422467,0.0454624109,0.0466846414,0.0171522368,0.1590243280,0.1668587327,0.1470430046,0.1449552178,0.0000000072,0.0000000000,0.0000000000,0.0000000000,-0.0258855056,0.1703675538,-0.0044526919,0.0603238270,0.1703696251,0.0103712855
0:0:1:35.504,61,0.1540407091,0.2851068974,0.0992724076,0.0000000000,0.0000000000,0.1264356971,0.0000000000,0.1541424394,0.2855170965,0.0437663421,0.0000000000,0.0000000000,0.1264328659,0.0000000000,0.0599573515,0.0000000000,0.0315604061,0.1056225523,0.1367037743,0.1385359168,0.0998099297,0.0126682119,0.0000000000,0.1451602876,0.1535028815,0.0000000000,0.0000000000,0.0541326702,0.0559291132,0.1905161291,0.1956552416,0.1394402832,0.0411283597,0.1378751397,0.0910830349,0.0418908149,0.0423525386,0.2260334194,0.2378224134,0.0511166044,0.0538588762,0.0000000000,0.0000000000,0.3407244086,0.0311613902,0.0316467844,0.0170846935,0.1571762562,0.1641413271,0.1419482231,0.1385899484,0.0000000065,0.0000000000,0.0000000000,0.0000000000,-0.0263296347,0.1744735688,-0.0046404442,0.0597235784,0.1744761914,0.0105207385
0:0:1:36.505,61,0.2196863443,0.2960168719,0.1029599831,0.0000000000,0.0000000000,0.1214811802,0.0000000000,0.2197463214,0.2965025902,0.0391337015,0.0000000000,0.0000000000,0.1214754879,0.0000000000,0.0597181953,0.0000000000,0.0313208848,0.1063516289,0.1368502527,0.1381638646,0.1006370261,0.0123265944,0.0000000000,0.1438961923,0.1521487832,0.0000000000,0.0000000000,0.0540637113,0.0559572503,0.1779478788,0.1816475987,0.1302684546,0.0412910506,0.1351101100,0.0906134546,0.0420281403,0.0425034687,0.2259146571,0.2377758026,0.0511626117,0.0538421012,0.0000000000,0.0000000000,0.3367861509,0.0509109572,0.0516943671,0.0169697870,0.1513996422,0.1562157869,0.1349615008,0.1312111020,0.0000000047,0.0000000000,0.0000000000,0.0000000000,-0.0235143024,0.1811737716,-0.0043069841,0.0618678927,0.1811769009,0.0113255968
0:0:1:37.507,61,0.2373361290,0.3085477352,0.0998966247,0.0000000000,0.0000000000,0.1149567291,0.0000000000,0.2373877466,0.3090018332,0.0424783491,0.0000000000,0.0000000000,0.1149508655,0.0000000000,0.0593113936,0.0000000000,0.0309597384,0.1069737300,0.1367401481,0.1363415867,0.1033170596,0.0119573520,0.0000000000,0.1433665007,0.1514813006,0.0000000000,0.0000000000,0.0538060032,0.0557934865,0.1712084115,0.1751660258,0.1237269044,0.0414700769,0.1316847801,0.0892509073,0.0420922190,0.0425452739,0.2262073457,0.2379716039,0.0511021130,0.0536651835,0.0000000000,0.0000000000,0.3006814718,0.0549136922,0.0557332523,0.0168278050,0.1442615986,0.1479290128,0.1295026243,0.1255578697,0.0000000015,0.0000000000,0.0000000000,0.0000000000,-0.0254875477,0.1888205856,-0.0048700301,0.0599413440,0.1888242662,0.0114474865
