Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
16:36:10:39.510,61,0.247807205,0.325066626,0.086669102,0,0,0.103158884,0,0.247825354,0.325327337,0.054552253,0,0,0.103156745,0,0.058234464,0,0.029065654,0.107618794,0.135453343,0.128823936,0.106960654,0.011513221,0,0.151283279,0.154829204,0,0,0.053161755,0.055295497,0.164317101,0.16795671,0.113367625,0.041935358,0.122127064,0.08318767,0.042196665,0.042546466,0.239956662,0.244194865,0.050798103,0.053032402,0,0,0.226357639,0.006857774,0.007617801,0.016490655,0.133742392,0.13835074,0.121065922,0.117716424,5E-10,0,0,0,-0.032667954,0.198838696,-0.006581369,0.051901829,0.198843271,0.010453458
16:36:10:40.512,61,0.235284478,0.323940247,0.084620722,0,0,0.099462561,0,0.235282883,0.32416603,0.056605518,0,0,0.099461444,0,0.057635866,0,0.028224899,0.107955538,0.13492763,0.125496849,0.109073512,0.011413117,0,0.163231298,0.162759304,0,0,0.052962683,0.055139452,0.162021801,0.165103957,0.110998027,0.042380478,0.117727883,0.079436876,0.042261865,0.04254495,0.2474415,0.250307322,0.05037044,0.052422877,0.006458519,0.005482851,0.215366781,0,0,0.016333962,0.130667925,0.135281324,0.117089123,0.114122823,3E-10,0,0,0,-0.033902343,0.198137134,-0.00680521,0.050682209,0.19814162,0.010171067
16:36:10:41.513,61,0.232755527,0.327520996,0.085849382,0,0,0.096566103,0,0.232748002,0.327769429,0.055417467,0,0,0.096565522,0,0.057102297,0,0.027569652,0.108061634,0.134348512,0.120072812,0.109967589,0.011561301,0,0.191480666,0.182223588,0,0,0.053087946,0.055306617,0.160792753,0.16369924,0.109723441,0.043013133,0.115562916,0.076651134,0.042514686,0.042710885,0.259446979,0.260084391,0.049769063,0.051001176,0.011613261,0.010590233,0.210172683,0,0,0.016148279,0.127689734,0.130790502,0.112556204,0.109945744,4E-10,0,0,0,-0.033176061,0.200334713,-0.006735344,0.051395375,0.200339347,0.010431545
16:36:10:42.514,61,0.231644452,0.331098676,0.085360676,0,0,0.094716765,0,0.231634259,0.331341416,0.05583404,0,0,0.094717152,0,0.056568619,0,0.026933676,0.107883334,0.133465037,0.110971168,0.109728418,0.012107722,0,0.249746606,0.230373204,0,0,0.054292269,0.05692463,0.159918815,0.162751541,0.109391473,0.044112317,0.11441955,0.075169481,0.042904083,0.043027539,0.272239685,0.268066704,0.04925219,0.050103232,0.024093248,0.022429561,0.206791148,0,0,0.015910087,0.126409069,0.129039258,0.110571772,0.108125813,5E-10,0,0,0,-0.033410549,0.202519581,-0.006858955,0.051080022,0.202524483,0.010483807
16:36:10:43.516,61,0.241640255,0.335732073,0.084236465,0,0,0.093767986,0,0.241653264,0.335959405,0.056826606,0,0,0.093769625,0,0.056139693,0,0.025889982,0.108021699,0.133095086,0.103834473,0.109417677,0.013079801,0,0.267107725,0.244652867,0,0,0.058219612,0.061726183,0.159212753,0.161972463,0.11134401,0.049207002,0.113782063,0.073824152,0.043459814,0.043547437,0.277901352,0.271446288,0.048192035,0.047945406,0.0382585,0.036590964,0.204518452,0,0,0.015691491,0.125686839,0.128082112,0.108750373,0.106788799,6E-10,0,0,0,-0.033984657,0.205346197,-0.007076912,0.050377835,0.205351308,0.010488243
16:36:10:44.518,61,0.245406538,0.337698758,0.083003864,0,0,0.093521722,0,0.245455787,0.337905228,0.058124147,0,0,0.093526244,0,0.055449259,0,0.025134666,0.107753307,0.132480159,0.10011562,0.109253146,0.013845263,0,0.276482403,0.252745926,0,0,0.059749425,0.063507102,0.157389537,0.160518527,0.112096824,0.050789408,0.113847166,0.073141269,0.044045385,0.044113353,0.279566824,0.271792322,0.047450699,0.046816561,0.076169893,0.074737422,0.191955149,0,0,0.01552363,0.125531837,0.127929285,0.107807294,0.106109105,7E-10,0,0,0,-0.034752,0.206541091,-0.007279959,0.049628254,0.206546441,0.010394195
16:36:10:45.519,61,0.247302234,0.338493407,0.084483169,0,0,0.093704507,0,0.247359276,0.338725448,0.05675761,0,0,0.093710534,0,0.054743461,0,0.024458874,0.107332632,0.131842017,0.097535469,0.109227814,0.014646975,0,0.299188912,0.277094156,0,0,0.061556626,0.065356813,0.15646039,0.159672812,0.114250884,0.051752053,0.116614245,0.072846137,0.045202937,0.045177437,0.277806968,0.269096464,0.046753988,0.045873135,0.092361569,0.090763927,0.185282663,0,0,0.015417948,0.128200769,0.130165815,0.107325636,0.105794489,6E-10,0,0,0,-0.033931404,0.20703651,-0.007125677,0.05050756,0.207041726,0.010604291
16:36:10:46.521,61,0.251740933,0.342785299,0.083986998,0,0,0.09419921,0,0.251768589,0.34300974,0.057453368,0,0,0.094207287,0,0.053962849,0,0.023598408,0.106785655,0.131163627,0.095871039,0.109463699,0.015725834,0,0.320239723,0.300397456,0,0,0.062782198,0.066643015,0.155584768,0.158467844,0.115371861,0.052257747,0.121099301,0.072860941,0.046562713,0.046527851,0.272925258,0.263365984,0.046118215,0.045065228,0.099982418,0.098357305,0.179582134,0,0,0.015350375,0.132113278,0.13510783,0.107078992,0.105719671,7E-10,0,0,0,-0.034328345,0.209658101,-0.007302994,0.050183125,0.20966351,0.010673615
16:36:10:47.523,61,0.252848327,0.34400323,0.084415235,0,0,0.094506159,0,0.252868772,0.344234675,0.057150047,0,0,0.094515659,0,0.052650306,0,0.022957895,0.105046034,0.129408285,0.094839566,0.10971228,0.016408233,0,0.328100324,0.309228689,0,0,0.063568346,0.067455918,0.153645963,0.156623557,0.116063826,0.052369062,0.123318151,0.073003158,0.047447149,0.047405165,0.269403011,0.260468513,0.045616858,0.044450253,0.104307741,0.102677882,0.177374855,0,0,0.01531195,0.134336487,0.137718573,0.1070062,0.105802886,7E-10,0,0,0,-0.034141664,0.210405469,-0.007289967,0.050430991,0.210411146,0.010765682
16:36:10:48.524,61,0.252767772,0.346426785,0.084364712,0,0,0.095028609,0,0.252807289,0.346657038,0.057441674,0,0,0.095040634,0,0.051822066,0,0.022395436,0.104234964,0.128579706,0.094148204,0.110089563,0.017037125,0,0.339007735,0.319549292,0,0,0.064224601,0.068121113,0.152679786,0.155666649,0.116483107,0.052369658,0.12467248,0.073165,0.048152141,0.048113287,0.267903745,0.259068668,0.045194298,0.043928366,0.107732132,0.106217444,0.175920695,0,0,0.015263376,0.140639991,0.145486027,0.107111536,0.106051065,1.4E-09,0,0,0,-0.034304999,0.211887315,-0.007377984,0.050384834,0.211893082,0.010833894
16:36:10:49.526,61,0.252892435,0.349744499,0.083071455,0,0,0.095693223,0,0.252934039,0.349949986,0.059212547,0,0,0.095707476,0,0.051127192,0,0.022061184,0.103648566,0.127924919,0.093977265,0.110535622,0.017515346,0,0.34984228,0.330248475,0,0,0.064771369,0.068661697,0.152059421,0.155112237,0.116368696,0.052253712,0.125492126,0.073332571,0.048717916,0.048655763,0.26750946,0.258993715,0.045013677,0.043649126,0.108875193,0.107399277,0.175689116,0,0,0.015192564,0.1483244,0.152840868,0.107312039,0.106315367,2.2E-09,0,0,0,-0.035347208,0.213907987,-0.007676773,0.04959077,0.213913813,0.010768144
16:36:10:50.527,61,0.241391897,0.346831709,0.083455719,0,0,0.096234381,0,0.241425484,0.347042859,0.058791567,0,0,0.096249268,0,0.05052162,0,0.021947382,0.103507966,0.127631664,0.094287463,0.111159429,0.017631684,0,0.354011595,0.335017771,0,0,0.065207504,0.069084406,0.151631489,0.154786587,0.116072252,0.052130319,0.125904128,0.073424146,0.049109601,0.049025405,0.26768589,0.261521399,0.044976823,0.043546185,0.100928411,0.099595994,0.177985355,0,0,0.015114459,0.157346442,0.161864772,0.10764882,0.106691405,2.3E-09,0,0,0,-0.03510939,0.212129176,-0.007559789,0.049839325,0.212134838,0.010729305
16:36:10:51.529,61,0.227544919,0.346922845,0.083257154,0,0,0.09626583,0,0.227578849,0.347125799,0.059604514,0,0,0.09628088,0,0.049878065,0,0.022046693,0.103762411,0.127683595,0.09740597,0.116702631,0.017471455,0,0.355830491,0.337201506,0,0,0.065501615,0.069345646,0.151214063,0.154545635,0.114812933,0.051967014,0.125781134,0.073285416,0.049325291,0.049210463,0.271565229,0.270278662,0.044990368,0.043526404,0.092421025,0.09120097,0.185858205,0,0,0.015076005,0.161469638,0.166088045,0.108141065,0.107218698,3.2E-09,0,0,0,-0.035594463,0.21218355,-0.007666213,0.049720153,0.212189347,0.010706507
16:36:10:52.531,61,0.215908647,0.344962388,0.080522999,0,0,0.096316293,0,0.215921029,0.345114023,0.06253054,0,0,0.096331388,0,0.049342517,0,0.022194382,0.104031533,0.127829969,0.098659657,0.118653707,0.017118517,0,0.356422722,0.338322759,0,0,0.065785721,0.069614813,0.151152074,0.154689848,0.114287153,0.051840246,0.125690296,0.073188976,0.049491003,0.049349129,0.273634017,0.275047451,0.044982795,0.043523479,0.067221262,0.066111125,0.199284047,0,0,0.015031469,0.163719699,0.168450162,0.108588852,0.107696094,4.5E-09,0,0,0,-0.037351642,0.210967541,-0.007996979,0.048099775,0.210973233,0.010296717
16:36:10:53.532,61,0.211962372,0.344215542,0.078115702,0,0,0.096394889,0,0.21197027,0.344322503,0.065125004,0,0,0.096409954,0,0.048897177,0,0.022476293,0.105228677,0.128396943,0.099781729,0.120632574,0.01668423,0,0.350319207,0.336250126,0,0,0.066004068,0.069800563,0.151256681,0.15503861,0.113655694,0.051786836,0.12497849,0.072821751,0.049501419,0.049330708,0.279120058,0.282533556,0.04491514,0.043469708,0.057093911,0.056040838,0.20409137,0,0,0.014962586,0.16498436,0.169769317,0.108966962,0.108070977,9.9E-09,0,0,0,-0.038905401,0.210496321,-0.008310293,0.046666395,0.210501969,0.009967132
16:36:10:54.534,61,0.210142732,0.343364328,0.073808901,0,0,0.096633084,0,0.21014829,0.34339124,0.069780201,0,0,0.096647687,0,0.048462343,0,0.023016751,0.107628994,0.129036024,0.105893157,0.122861564,0.015785554,0,0.344668925,0.333303928,0,0,0.066063657,0.069819868,0.151530325,0.155871391,0.110434182,0.051666204,0.122614235,0.072386667,0.049403772,0.04918864,0.284800321,0.292108506,0.045045376,0.043635201,0.052019436,0.051004343,0.211613268,0,0,0.014891362,0.168224737,0.173743755,0.109860793,0.108679563,1.28E-08,0,0,0,-0.041691374,0.209950939,-0.008881256,0.044098478,0.209956497,0.00939393
16:36:10:55.535,61,0.208740875,0.341037363,0.070163302,0,0,0.096686326,0,0.20874691,0.340999901,0.073383249,0,0,0.096700423,0,0.047999423,0,0.023962796,0.109773584,0.130049601,0.109822519,0.124636367,0.014681977,0,0.339117259,0.329728603,0,0,0.066004902,0.069704585,0.15199171,0.157970756,0.106893271,0.05147161,0.119426638,0.071814627,0.049173731,0.048914205,0.287498772,0.296875447,0.045126647,0.043774981,0.033234011,0.032947201,0.222813487,0,0,0.014797844,0.169544056,0.175340191,0.110531069,0.109238148,3.14E-08,0,0,0,-0.043857612,0.208508447,-0.009276313,0.041933056,0.208513886,0.008869755
16:36:10:56.537,61,0.208490416,0.337279201,0.068083406,0,0,0.096971668,0,0.208498508,0.337205231,0.075506263,0,0,0.096985281,0,0.047516268,0,0.024816012,0.111959659,0.131050736,0.11342898,0.126244426,0.013095832,0,0.325448662,0.317687184,0,0,0.065798812,0.069447331,0.152125642,0.158827364,0.103502184,0.051301852,0.116263308,0.071193822,0.048916854,0.048609924,0.288799167,0.299106985,0.045212068,0.043940522,0.027849652,0.027725117,0.226638958,0,0,0.014729446,0.170357719,0.176366881,0.11116498,0.109779745,3.73E-08,0,0,0,-0.045148399,0.206200108,-0.009440344,0.040709689,0.206205472,0.008513043
16:36:10:57.539,61,0.208524242,0.33147043,0.065221176,0,0,0.098136142,0,0.208534792,0.331352353,0.077991292,0,0,0.098151013,0,0.047287926,0,0.025520217,0.121516243,0.137729317,0.116339788,0.1272012,0.011781566,0,0.312415421,0.306959868,0,0,0.065730996,0.069338895,0.152970195,0.161615074,0.101464339,0.051471256,0.110351704,0.069154918,0.048609205,0.048261188,0.29157269,0.302932978,0.045083929,0.043911904,0.024705287,0.024649564,0.228466108,0,0,0.014637442,0.170679018,0.176927313,0.111501731,0.110092484,4.06E-08,0,0,0,-0.046668831,0.202635333,-0.009584579,0.039026979,0.202640206,0.008016285
16:36:10:58.540,61,0.208526209,0.326084912,0.06317512,0,0,0.098832518,0,0.208539873,0.32593739,0.079676434,0,0,0.098848075,0,0.047085378,0,0.026102766,0.126174003,0.141694531,0.118143968,0.128017545,0.010414678,0,0.298798591,0.295242906,0,0,0.065565199,0.069143653,0.153553858,0.16291599,0.100160271,0.05164972,0.107196182,0.067736916,0.048222538,0.047838148,0.292674035,0.304489285,0.044909839,0.043854907,0.022922212,0.022885291,0.229519308,0,0,0.0145506,0.170682237,0.177199855,0.111646995,0.110225894,3.79E-08,0,0,0,-0.047709286,0.199333668,-0.009634106,0.037828032,0.199338481,0.007640101
16:36:10:59.542,61,0.207473815,0.32205841,0.061459061,0,0,0.099419691,0,0.207508847,0.321885705,0.081263259,0,0,0.099435851,0,0.046906762,0,0.026634013,0.129617453,0.14580977,0.120092079,0.12973094,0.0092974,0,0.288122296,0.287562102,0,0,0.065349117,0.068895094,0.154250637,0.164740861,0.099268384,0.051873539,0.105394691,0.06650573,0.047851406,0.047437578,0.293240696,0.305445671,0.044600837,0.043680642,0.020552632,0.0204995,0.231689811,0,0,0.014494647,0.170499519,0.17735514,0.111717843,0.11029359,0.000000019,0,0,0,-0.048683602,0.196865112,-0.009705725,0.036818672,0.196869478,0.007341801
16:36:11:00.544,61,0.205329418,0.319623947,0.059199587,0,0,0.099426724,0,0.205368951,0.319419235,0.083084784,0,0,0.099443801,0,0.046723679,0,0.026894162,0.131341085,0.147752643,0.120995008,0.130649731,0.008343463,0,0.264629483,0.269258648,0,0,0.065075785,0.06861224,0.154967845,0.165851548,0.09873315,0.052108631,0.104072057,0.065319367,0.047448535,0.047009602,0.293545783,0.306004703,0.044176564,0.043402899,0.018350815,0.018281026,0.23280783,0,0,0.014422646,0.163059592,0.173482016,0.111521184,0.110137664,1.19E-08,0,0,0,-0.049789712,0.195367351,-0.009848573,0.035475574,0.195371658,0.007018887
16:36:11:01.545,61,0.204554111,0.317621738,0.058944527,0,0,0.099371381,0,0.204596892,0.317418367,0.082906276,0,0,0.09938886,0,0.046791628,0,0.02704424,0.133506224,0.14988181,0.121668488,0.131367102,0.007353435,0,0.246044189,0.255737424,0,0,0.064859867,0.06840238,0.157799944,0.168731585,0.098572142,0.052496109,0.103206366,0.064487308,0.047089215,0.046639398,0.293241501,0.3059977,0.043685608,0.043079313,0.010528558,0.010355418,0.239769518,0,0,0.014357485,0.158560336,0.170434058,0.111129902,0.109770358,2.5E-09,0,0,0,-0.04969471,0.194142595,-0.009766597,0.035331249,0.194146797,0.006945397
16:36:11:02.546,61,0.22187379,0.308447421,0.060692214,0,0,0.113403045,0,0.222097918,0.308281541,0.080777429,0,0,0.113446817,0,0.047203086,0,0.027124096,0.139641255,0.151993036,0.123755597,0.132066846,0.00674427,0,0.238081738,0.241303772,0,0,0.064562738,0.068058327,0.161028847,0.170992702,0.098441102,0.052882247,0.102848448,0.064092748,0.04676041,0.046308108,0.285265744,0.296061456,0.043381989,0.042863276,0.008164672,0.00796588,0.243906051,0,0,0.014283791,0.157553747,0.170126885,0.11100968,0.109536849,2.1E-09,0,0,0,-0.048471052,0.188542604,-0.009244826,0.036418308,0.188546374,0.006947433
16:36:11:03.548,61,0.275781989,0.300261915,0.063725606,0,0,0.14981845,0,0.27603963,0.300148726,0.077638239,0,0,0.149892226,0,0.048945949,0,0.027216492,0.150954768,0.157440633,0.126694769,0.133363232,0.006135312,0,0.225410476,0.226237804,0,0,0.064313158,0.067766249,0.165107429,0.174416065,0.098576658,0.053491049,0.102871284,0.06397298,0.04646986,0.046018172,0.267243922,0.280421585,0.043035995,0.042589594,0.006237828,0.006030846,0.256967545,0,0,0.014194246,0.168815166,0.184996337,0.11081142,0.109191783,1.3E-09,0,0,0,-0.046630982,0.183552235,-0.008653306,0.038274452,0.183555529,0.007103614
16:36:11:04.550,61,0.360201687,0.309025645,0.063472264,0,0,0.198122889,0,0.360251486,0.30889976,0.078451231,0,0,0.198213965,0,0.051902067,0,0.0272792,0.161417544,0.164249227,0.12838392,0.134141207,0.00557659,0,0.218815118,0.218700603,0,0,0.064250596,0.067681015,0.170805752,0.179744422,0.099786148,0.055056527,0.103239454,0.064100847,0.046287973,0.045821175,0.259482026,0.273838699,0.042743761,0.042346675,0.009118326,0.008787451,0.261368394,0,0,0.01407072,0.190330625,0.205326676,0.111015238,0.109158851,6E-10,0,0,0,-0.047071848,0.188907921,-0.008995988,0.038083874,0.188911691,0.007279424
16:36:11:05.551,61,0.467795551,0.325495958,0.067881525,0,0,0.246792823,0,0.468671024,0.325426281,0.075204358,0,0,0.24699533,0,0.055589996,0,0.027351646,0.174038649,0.173063099,0.129484281,0.13502793,0.005122194,0,0.213669226,0.211525485,0,0,0.064304769,0.0677085,0.175657272,0.183773175,0.101046592,0.056889974,0.103739016,0.064365901,0.046120074,0.045656309,0.255766809,0.270524353,0.042471919,0.042073634,0.025116235,0.024745084,0.263197213,0,0,0.013893841,0.203513473,0.221706748,0.111494288,0.109334342,4E-10,0,0,0,-0.045034375,0.198996067,-0.009078541,0.040649023,0.199000731,0.008195245
16:36:11:06.553,61,0.559703291,0.327678114,0.071978547,0,0,0.29244256,0,0.559859574,0.32767868,0.070972674,0,0,0.292695075,0,0.058103673,0,0.027282678,0.180951461,0.178069845,0.131230265,0.138300791,0.004838574,0,0.206574589,0.204069883,0,0,0.064427666,0.067801163,0.179293066,0.185883462,0.101745695,0.058316924,0.104171641,0.064642854,0.045980051,0.045514442,0.253435165,0.268083781,0.042167485,0.041744117,0.027779657,0.027367588,0.264990568,0,0,0.013712386,0.208967179,0.227775008,0.111764722,0.109358326,5E-10,0,0,0,-0.042488568,0.200350791,-0.008625568,0.043090727,0.200355679,0.008747949
16:36:11:07.554,61,0.50396955,0.289610744,0.111983806,0,0,0.344450533,0,0.504308939,0.29022038,0.0309074,0,0,0.34476307,0,0.059691541,0,0.026894134,0.185799331,0.183283359,0.133954421,0.141826153,0.004708385,0,0.203004807,0.20096311,0,0,0.064720891,0.068104051,0.187461585,0.190811172,0.103112787,0.060789615,0.104707696,0.064929768,0.045865115,0.045401525,0.252063781,0.266596079,0.041740499,0.041270696,0.014084119,0.013842721,0.273797602,0,0,0.013554866,0.212080613,0.231098667,0.111886464,0.109371364,5E-10,0,0,0,-0.018584292,0.177316487,-0.003330073,0.067337669,0.177319273,0.012057303
16:36:11:08.556,61,0.18296206,0.076842941,0.123108514,0,0,0.390110195,0,0.184070721,0.077069312,0.019419849,0,0,0.390490085,0,0.060736381,0,0.026731636,0.194152653,0.190099746,0.139645517,0.144114435,0.004463032,0,0.200699717,0.199090615,0,0,0.06493634,0.068294197,0.202760473,0.212490767,0.103849925,0.062665314,0.104554243,0.064847432,0.045411028,0.044956893,0.251810491,0.266431242,0.041176893,0.040683836,0,0,0.30542779,0.020861859,0.021041749,0.013469177,0.218956202,0.237555966,0.110207036,0.107499629,1.1E-09,0,0,0,-0.011849765,0.047082275,-0.000558313,0.075119734,0.047073539,0.003535424
16:36:11:09.558,61,0.011456205,0,0.123765968,0,0.130708516,0.424133062,0,0.0116092,0,0.014371037,0,0.131037191,0.424445838,0,0.061247543,0,0.026167892,0.196837306,0.192554757,0.141708627,0.147568852,0.004294083,0,0.179623544,0.187918782,0,0,0.064897127,0.068233341,0.207450181,0.218330905,0.10539601,0.063944146,0.104108535,0.064553112,0.04478088,0.044339567,0.251255274,0.265795142,0.03941378,0.039065383,0,0,0.315169752,0.035776369,0.035980199,0.013505604,0.220991284,0.239451364,0.097912923,0.097244293,1.3E-09,0,0,0,-0.008764423,-0.057177957,0.000501672,0.075481169,-0.057195377,-0.004317759
16:36:11:10.559,61,0,0,0.105830029,0,0.246889219,0.436829239,0.087138735,0,0,0.029187311,0,0.247314602,0.437123984,0.087094925,0.061525106,0,0.025708308,0.192272529,0.193266496,0.143150926,0.148675755,0.004252213,0,0.173875824,0.184628621,0,0,0.064606004,0.067850687,0.209672585,0.22073099,0.106359504,0.064529538,0.103455246,0.06423083,0.043400958,0.043174051,0.251192033,0.265618742,0.038454883,0.038188588,0,0,0.327072799,0.053463902,0.053718854,0.013558172,0.22201252,0.240431666,0.092700936,0.092424192,1.3E-09,0,0,0,-0.01772579,-0.107928366,0.001920476,0.064272612,-0.107949518,-0.006960366
16:36:11:11.561,61,0,0,0.092803069,0,0.278207272,0.435705304,0.192591131,0,0,0.038049247,0,0.278526932,0.43592599,0.19257988,0.061729059,0,0.025293779,0.181738958,0.190989539,0.143991068,0.14887996,0.004090433,0,0.169767231,0.182570711,0,0,0.064144313,0.067260474,0.210787416,0.221711397,0.11027091,0.064683661,0.103102133,0.064089693,0.042098083,0.042210713,0.251149058,0.265344381,0.037671097,0.037531573,0,0,0.335105926,0.071368821,0.071555048,0.013621152,0.221475139,0.240548655,0.090046324,0.0900134,1.4E-09,0,0,0,-0.023071498,-0.121562809,0.002818276,0.056272559,-0.121584214,-0.006872033
